artist_id	genres	am_genres
e75dfc87-31f5-43a9-a66b-3472f81a2b2a	power pop	pop
a5d353bb-92cb-4a0a-a111-7e2bcaf809a2	hip hop	
3a867999-ba59-4518-80e7-0654ae403e9b	contemporary folk	folk
f543ad5c-f165-47bf-bd68-744989828314	funk	
686c1eb1-5dfd-480c-aab4-379cbbc3b887	mod,ska	
2bc62f93-6e73-4e2e-91cb-f6d3e4b018ba	black metal	
adc985bb-3505-4f23-9339-ebc0d7a34fda	punk	punk
7ee4cbfc-99ad-495d-9c08-743e105c9638	punk	punk
79c78957-48bb-45ba-8a01-c4d9a681a077	punk	punk
f3620abb-8f87-49d8-874a-debe2e1ca2a8	punk	punk
9f108394-be93-481b-a94f-4e44a4d17a75	electroclash	
b2e7d8a7-f788-4f85-9db8-5d9a6c9c9671	jazz	jazz
0805a306-e2af-42cf-bf9b-772ae0387aa5	europop	pop
b0f85f19-ab86-44da-bdf3-7216f9ebab4e	jazz	jazz
81b769cc-95be-4b6b-a963-c50aeb99fdce	kaseko	
df84a4ca-8560-46c9-b01a-283407cf00e0	punk	punk
cd26b8ed-776c-4616-b22e-4bb80f950de5	jazz	jazz
0e4d3799-290a-4f85-9a70-a6b9c3cd82dc	punk	punk
1b312f7b-d868-413c-b60b-a0e8b76f4f79	punk	punk
cdbc56aa-1ab9-44fb-95e9-a0d6a5426e92	pop,rock	rock,pop
0f60c385-3199-4182-915c-9e118681b533	easy listening,lounge	easy listening
927975aa-675a-4805-bb5a-e6fe1c68d499	jazz	jazz
26a88572-0d35-4862-a5e5-95e23fee6e16	funeral doom metal	
08b723c0-ee46-4a38-848b-bd046fc029bd	classical	classical
009d290a-3c9a-48cd-ae52-0f701a2431ed	folk,progressive folk	folk
05097b7a-8cb7-460b-9bb3-f0bbfbfce8fe	hip hop	
5ecafd9b-77a8-48fb-a096-2816c0f7ccca	punk	punk
b63d760c-cd37-430e-a11d-a1edd1e0d251	dark ambient	
162a0081-97ef-4864-acad-413ce4af668d	contemporary christian	
d394677d-d434-4cfe-ab85-0d7eaea9dcbd	ballad,cantopop,mandopop,pop	pop
649ca2f2-2a37-4d0e-858b-410a248dd1df	punk	punk
eecfc4df-7639-4833-804f-44fd445efbf1	progressive rock	rock
3b6e1d62-fb10-45f2-94aa-e6102ffd9956	death metal	
05bc20dc-57f6-4b03-939d-516865048a10	singer-songwriter	
7cff318e-86e4-4036-bc9a-c827e19e9391	dubstep,electronic	electronic
53035051-8dee-4ab0-a92f-608974f7577a	dark psytrance,electronic,forest psytrance,psychedelic,psytrance,trance	electronic
8550a803-d5a1-4ee4-84fb-343389b4313a	classical	classical
85f57fa7-5aaa-435e-b5b4-a6684626443a	jazz	jazz
f86c9b35-d397-40de-8d09-1144c159ba95	soul	
db1d41b2-9fe2-4d49-b409-f76822b5623c	ambient,electronic,idm	electronic
6a28b856-4da2-4f76-83fa-fb312304f706	punk	punk
d729a7a1-5cbd-4678-b4ca-cf8908ad405c	progressive rock	rock
f50b09c0-75b4-4799-bace-67586289ce9b	jazz	jazz
82cddbba-47cc-4c95-b6f9-9d4b14dd571a	v-pop	pop
2c1fba57-2cc8-477e-9508-fa312f368afb	dance,dubstep,edm,electro,electronic	electronic
9ebc4f84-cd4d-4581-865c-f5bd01eb8731	hip hop	
baac702e-2566-4174-9a1d-f38ffb6cd623	chiptune	
a53a6a0b-68e9-4b3a-b73c-60cc7e88ec1c	celtic,filk	
37b0ac9d-b039-473b-af4f-b129d331cc90	brutal death metal	
085b432d-e98a-4005-bc17-fba8446e4a39	electronic	electronic
30c60dcc-7b17-401c-8d5e-3a709b925439	power pop	pop
04a2fe82-b2d2-4524-adf7-ad15249b6cd1	hip hop	
3a0ec147-bc9c-4049-a567-6c0e413fc9c7	hardcore punk,oi,punk,punk rock	punk,rock
07f013be-eb62-47c9-b279-95158294b0a5	punk rock,rock	punk,rock
f9011d6e-93d8-4760-8e4f-2eaa7e1ecd8a	dansktop	
00c2576d-8ba7-44d0-9516-2613585f856b	comedy	
48448bca-bd3d-4ad3-b150-a3b3b2f44df8	death metal,death-doom metal,doom metal,melodic death metal	
1ff12b42-cb60-4d88-b3cf-145611a13275	punk	punk
1c44b828-35a9-4132-b6e1-4fca5e956e67	black metal	
f086d894-d46a-4e49-a093-d35a40de818a	classical	classical
b4a38ef7-eae8-4a2b-b0f8-8b8968836ce5	progressive rock,symphonic prog	rock
4e1189ce-b993-40f9-adb9-fe1de228fe7e	punk	punk
f1dd8a54-4b2a-4432-83d7-4709a8eb680e	heavy metal,metal,thrash metal	heavy metal
bf2eb5f4-ec4c-4e53-8da1-44683bb245b0	punk	punk
9a5eba85-6beb-4f40-9612-722c085be4a2	ambient,downtempo,electronic,techno	electronic
5edf9d92-49df-402d-8878-67fd8c97058c	hip hop	
9b905359-f810-400b-b8ee-96cd8c47cfa8	bebop,cool jazz,jazz	jazz
7af5b5bd-6f45-40c2-a85f-3ac28e0ec2fd	eurodance,progressive trance	
9d7a3f00-3533-4f2c-a33e-8aa849176917	neo-progressive rock	rock
5f2cbef9-92c1-4fa8-a5b1-fb5e14c5e907	progressive house	
501a810a-c5a7-4760-ad48-fda983a15a4c	kayōkyoku	
0b827acd-8795-4e81-973d-1345a1ff8376	jazz	jazz
56d66d6d-26d1-4ee8-acf3-e4ec63566870	punk	punk
efdb62ea-90b1-4459-bded-82b09e762cc1	punk	punk
2411b2ae-d81b-47d3-809f-f3c0c409ab07	death metal	
3ed09909-21f1-4a73-a725-59e0a87f5872	contemporary jazz,jazz	jazz
06bb689e-9ec1-4eed-ba90-38e8614d8a51	jazz	jazz
50a5f2a6-8a65-48a3-8af0-7a69a1bceaa0	electronic,goa trance,psychedelic,trance	electronic
6cac8c38-5cb5-4418-8cc4-e4d18472eee9	bluegrass	
e9520e6d-4881-42c0-a7e5-755467875db7	jazz	jazz
b7ec5655-714c-4cba-b1e9-0923b9101564	punk	punk
881d6d55-9af3-4e0c-ae25-50b1bc64b22b	punk	punk
416918bf-3d1a-4b64-91de-b473f5e27b35	electronic	electronic
e9b9efb6-d441-4ae3-892e-4c514e2368c5	jazz	jazz
a72c4d20-95e5-418f-aea5-e753424e9ca7	pop,rock	rock,pop
dc920805-1774-439d-847b-f97e7f2b489b	folk	folk
c81ebc74-1134-4b4f-ac4d-67f4555773b2	electronic	electronic
bf7d3a0d-c689-4218-bb55-02094aa0e99e	punk	punk
a930a179-9b1a-431b-96b9-e728be1577dc	cool jazz,jazz,swing	jazz
0d5267a3-12c2-44ae-9506-7cac6fb9a01c	celtic	
a2f928f0-48ce-4764-beb2-5c40479de4cb	blues,gospel	blues
2e355de7-17d6-4cf5-9a3d-9d5c921758ee	punk	punk
3a2bf823-842e-4869-8573-f6600ee9aa61	blues	blues
dc27bfea-ab89-4a76-8f1e-662e0fb19537	new jack swing,r&b	rnb
06a30bea-fe84-4248-8ea8-3eaf4b100b02	jazz	jazz
e7e62a10-cb0a-4215-955c-ee6e77fcd825	punk	punk
74099b3c-d962-4367-8395-b321cd989252	desert rock,krautrock,psychedelic rock,stoner rock	rock
0ed37675-6b02-4bfd-8dde-747ccccefa39	hip hop	
12771e6e-09fb-4343-8c30-1462d6c958c7	jazz	jazz
bbae40e5-5824-4385-83a5-5dcbab7a4abe	black metal,doom metal	
ffa0ff0c-c0d0-49ef-bc57-c2f6640c3d97	rock	rock
d8c73727-6671-4dea-93cf-ffecd4fb14bf	yé-yé	
c0553d8b-d5be-40a0-afdb-0fa3fade49d2	punk	punk
5923d945-a8e7-4363-ab6f-36d8f9879d6d	chanson française,singer-songwriter	
0b34a9df-19a3-432a-9b30-54a818fc467d	hip hop	
1a5d19c2-a818-4a56-9d41-2d4b02e097e0	punk	punk
8519df41-09ab-4d8e-b02c-2aab46b4d69a	punk	punk
3a60565a-98c3-4168-a5de-318fb19fb046	punk	punk
d9611df5-ea68-4b8b-aa10-0f98e747925e	heavy metal,metal	heavy metal
0151a25a-aebe-4891-b97b-6879b7392cfd	free jazz,jazz	jazz
428d88f2-db74-4923-ab5a-28dbe7ea7f84	hip hop	
f42ee6af-8258-4cf3-a6b9-bfcf3f02a041	jazz,post-bop	jazz
48c439aa-22b6-4355-95b0-f610b60ee869	funk	
1f0341d3-0f15-46ad-a9cf-725bff688c35	rock	rock
127ace83-8bde-4400-92c7-d6d7b0689dd5	punk	punk
efd2bba5-727c-46aa-b086-15a9a6fe4d65	disco,funk,pop,rock,soul	rock,pop
a5e7e2b2-fbad-44b8-9e3e-eb9bd177f2b7	production music	
d9a960b3-f7d2-42cc-8439-351f69c4c7bc	opera	
4d5447d7-5b2e-45bc-98e2-3abaebb90741	rock	rock
304a0b95-727c-42e5-bbf5-c239372346e2	rock	rock
359e5289-a39d-4b42-a825-a6b63365e35d	rockabilly	rock
bd41429c-a861-4cd9-acf9-de4e6e882d71	alternative rock,progressive rock	alternative,rock
b28c4387-862b-495b-8918-b62e70e89d34	hip hop	
636b0b6f-9f0f-4775-878f-531535e61870	punk	punk
bdf0e241-72db-423f-8cf9-2bdbcd27794d	hardcore punk	punk
f3c811d3-bc71-4bcb-b191-ee9e6c1e4a60	hip hop	
d83d509a-95e2-4b5a-90ec-f123dd82c84d	afro-cuban jazz,afro-jazz,avant-garde jazz,free improvisation,free jazz,jazz,third stream	jazz
0fff24ab-d437-4fb5-a611-e31b570f890a	dub	
5cf501d1-e27d-467d-9689-b317ca76cc4c	folk	folk
5967ac5c-adf9-4fc2-8039-4d258e39412e	funeral doom metal	
445e490d-51b1-449e-b051-a28871157788	hip hop	
13fcced1-5246-43eb-85d1-ce57cf182114	jazz	jazz
a8d4be15-f315-4186-9606-8db61876e90f	heavy metal,nu metal	heavy metal
c3c38a13-7723-4e0e-8529-1e43948af512	jazz	jazz
d7126217-8fd3-4296-aebd-ffb25074722c	rock	rock
0c71cbfa-5777-4fcb-aed9-014db1397231	punk	punk
c5581e0c-90e8-4010-9329-55b46b86d56d	industrial	
8df51de5-6ef0-4947-94a0-dfee34980548	punk	punk
589ac14c-20b3-4f6d-85e6-456003098389	pop,r&b,rock,soul	rnb,rock,pop
50fceb2e-7a3e-4abb-ba1a-e07950338ccb	punk	punk
8f346099-8fdb-48b1-a4d9-bc45505f5cf7	jazz,rock	jazz,rock
15914e5d-579a-48bf-9ca5-66ef977089c8	latin ballad,singer-songwriter	
9554deec-6fe9-4032-bf2c-3309c0b54989	rebetiko	
905ddb01-7128-4fcd-8bcf-1234b96b4216	tango	
72b7c2c1-d771-499f-a350-2e314b114c32	turbo-folk	folk
68f0e20a-fa3d-4986-82b5-745ce81eb1de	electronic	electronic
fc517a39-3bd9-44cd-beea-3e6a90fe6e1f	country,neofolk	folk,country
19ff20a2-2b6f-4e58-b994-aa606570d7c8	experimental	
06aceafc-42c4-4932-ab21-4aa4a4c75179	contemporary classical	classical
12fb47e3-526d-470f-b439-b80bfee3dbeb	jazz	jazz
80e3ca4c-0c86-4585-887d-ab2a8af335d0	experimental big band,free improvisation,free jazz	jazz
6902250d-4c77-49da-9e7e-29afc0779af9	punk	punk
1e1f310f-d14b-47d7-b1d2-3ec99218f8b3	punk	punk
a2f046e0-22d3-46d1-a4d2-48441f680a28	symphonic prog	
8cb0e5cc-fdad-4836-8214-1a84566f75fc	classical	classical
aa63814a-f426-4257-8f8e-2bd67dbbed4d	punk	punk
efd4c716-e237-4536-acaa-5d031b9db251	death metal,thrash metal	
fcf03c93-8b9c-49d2-9f56-36caa708f16a	punk	punk
80eaffd6-1a36-4d8c-ba99-7b797c1b1bdb	classical	classical
39474aff-462d-44f5-b4b0-0ad585de8dd6	drum and bass	
fa6fc28c-23e8-40c4-8bc0-644b12376ff1	trance	
b0d51568-adc5-42e3-a458-e9a7ee31d044	downtempo,electronic,goa trance,psychedelic,psytrance,trance	electronic
d7a7a12d-da6f-4ae5-9cb3-0be1a4d579e0	ballad,mandopop,pop	pop
40e9249b-9922-413c-a654-a1755a0d6b44	prank calls	
159254a6-0c91-437a-990a-32f77db8fa0f	jazz,post-bop	jazz
60b42755-f158-4c45-9252-82315b1e0ef2	punk	punk
c96103ba-48e1-4854-82b1-a469548896bc	no wave,noise,post-punk	punk
e1f7382a-a78b-444f-b70c-8f47f5d6c053	punk,punk rock	punk,rock
1651b862-6237-4ca6-80d7-19d2d94fa595	contra	
7dbebd74-cfa6-46cc-af7f-40aa1acac9ce	punk	punk
bd0fc966-7bed-4d5a-99d1-73ec3060d860	jazz	jazz
49ae5a0f-f784-476a-9102-2e8dd10f53b3	groove metal,hardcore punk,metal,metalcore	punk,heavy metal
7ad24f5b-9e73-46be-937e-3696df05cada	blues,rock	blues,rock
db123ff6-d981-44a7-8ae6-65b72a7ff8c0	cantopop	pop
7c836a67-e589-4c30-a55f-1ee9d38ba3db	jazz	jazz
92a5e952-59ad-45dc-8bf0-340053eed7a9	britpop,indie rock	rock,pop
3065c815-c567-4ea3-adde-ccfbaedc1f07	desert rock,instrumental,psychedelic,psychedelic rock,rock,space rock,stoner rock	rock
6504525a-2b70-4f87-af0b-53dc82d14f9b	hip hop	
9dbeed5e-e074-4f46-a1e9-e37e5e6697e7	ambient,chillout,downtempo,electronic,experimental,instrumental	electronic
78cac33f-1b00-4829-875e-09fec1dd5c8b	folk	folk
35f76364-a494-401f-9aa7-d5d0e226b05b	punk	punk
608b5bc3-29ad-4a3b-9aa8-f936716efba7	punk	punk
0ffe3587-29b9-4655-93aa-41846652241c	experimental	
a986cf31-ca83-448e-a0d9-dd5e7ba0f847	classical	classical
da9583c7-b266-419d-a9a2-d8765794f621	punk	punk
71978410-ad92-4bc7-887c-8b9e4c944c1c	classical	classical
85ddab18-6276-464f-afbd-cac5b9d44201	kabarett	
a022105d-ee90-4f76-98cd-0bb983b3a7ac	hip hop	
5e1ba072-4138-4023-98ec-f97a7f17b7ba	calypso,soca	
ed02d659-d0cb-4d98-ab09-caac59d7256e	psytrance	
f00315fb-ae95-48bf-82df-7c9233b19f32	jazz	jazz
fc987580-d12f-4dff-ac72-ab0407cd8451	rock	rock
f2108534-693a-4105-8817-33cf9e9e1388	classical	classical
8ce77888-cd3b-4014-b710-88f83ec93633	pop	pop
294164b1-0dd2-481d-bdc3-39b36538b571	dubstep,electronic,experimental,uk garage	electronic
10ab46b8-090d-414d-a9d6-363fe8a394c0	jazz	jazz
58c2ccf9-ec03-450a-8d5d-fdce3d0c057a	punk	punk
be092119-86ca-40fc-ba92-7626b8568b25	alternative rock,new wave	alternative,rock
a40b46f7-7b40-4a28-9dec-a1e3cb440a8b	blues,blues rock,folk,funk,jazz,new orleans r&b,psychedelic rock,soul	rnb,jazz,blues,folk,rock
e5617bbc-4ac1-4d7c-8329-685e746024e8	chiptune	
dc1b365e-d852-4acc-ad93-bb4c9925c046	ballad,korean ballad,pop,singer-songwriter	pop
5627e2e9-6e93-4da1-a059-12a3f3b88839	grindcore	
be480805-82ea-49c0-8279-fd0dc6de2c82	punk	punk
c023bb34-48b0-4160-ae14-fc578bcde5b2	dub,electronic,reggae	reggae,electronic
9fbbc90b-72d5-4d8e-9bf4-5c53b18cc74b	hip hop	
8eed5730-cff5-4cac-ac62-e9a508d37b5b	americana	
f46a8959-76ae-491a-8922-8ba2c6cf5960	hard rock	rock
4412fcb2-5845-495b-8499-9d93041809d0	heavy metal	heavy metal
d43c9e9b-d133-40ee-9ae3-bc3ad2aab08d	korean ballad,pop	pop
dfe898f7-ce0d-4914-a5f2-7e084825659c	rock	rock
7869f379-ef54-4bb3-8c1b-5ecbaed8f8bf	dark psytrance,electronic,psychedelic,trance	electronic
6697cd4c-1628-4e20-893e-983daed73f05	jazz	jazz
4f8d50a0-432e-4dea-b61e-7c9469ac9ba6	jazz	jazz
18096377-327a-490e-a8d2-cee1c7979d61	filmi	
8f5450d1-0b51-4eb4-843c-8c47dad68fa1	trance	
9ee2b77e-701a-40d4-b03a-11077e3813cd	progressive rock,soft rock,symphonic prog	rock
bae4ec91-dfed-4311-b6dc-99b3118512b6	metal,ranchera,rumba,ska	heavy metal
49fadecd-0718-4232-99c5-dbd045951375	hard trance	
97f36d8d-41de-495c-b8cf-edf692151b03	electronic	electronic
3ccb62ab-4615-4560-9a5c-f0c9e2cd643a	jazz	jazz
f3fe55df-8055-4916-a935-cdfa3a7acd5e	ambient,psychedelic	
b701f426-101e-4e09-9467-4d9395412545	ryūkōka	
f914c651-a00f-42df-a76d-af80acc9b080	hip hop	
14c042a1-8fef-420e-91eb-f43c8b16dcf2	mandopop	pop
46435fe9-34c1-4e4e-86ed-cc0bf6c6234d	jazz,swing	jazz
5d38d649-ea95-4096-b34b-9bf59e0e2d0a	emo,indie rock	rock
90145471-64e9-4078-9d07-d19b501e51a5	ballad,cantopop	pop
ca975eef-73d3-4a9c-a45a-3a5e926d8e3b	punk	punk
1c8609a0-c71a-432d-8273-6d4caaad47d3	jazz	jazz
21382f43-8fca-438b-89dd-541309546e29	hard rock	rock
314ca4b0-249c-45d8-89d3-4064b12e5733	jazz	jazz
e0b2bfa8-2beb-4613-97ab-650384d85273	folk,rock	folk,rock
b6938acc-e5d3-4768-8fa9-39e66352dd84	rock	rock
9fa7b297-6384-41f2-bda9-4ece2bd3698a	dance,experimental,house,orchestral,pop,techno	pop
8010a1eb-c611-4a8f-8387-36e4a22ab4bf	reggaeton	reggae
fb9ff813-2861-4752-ae2b-4c7496382960	hip hop	
aafb1e79-cd8e-4c19-a9f9-08d45ce3b57b	experimental,post-metal	
576ae87b-6e07-4792-a9f9-71fdb19ff410	jazz	jazz
fc57defa-4613-4c83-a552-585dbdde9d7d	jazz	jazz
683c6f06-a7de-4f20-8094-655360f51fe2	jazz,swing	jazz
5ba0a4cf-d865-431f-a29e-bd41d00f08e2	ebm,industrial,new wave	
4da226fc-80d0-4287-a1cb-42c82e62c1fe	jazz	jazz
8d93f343-c797-4afb-b611-a0da767a1e2f	punk	punk
e63293c1-956f-4344-9009-5f88bf4464e9	post-bop,soul jazz	jazz
5e853156-c634-4e83-b686-e25567db4a11	jazz	jazz
ddd37616-3d45-4d73-a766-64b04629d4d9	garage rock	rock
118ba687-ad7f-4c28-9355-67e14b18baeb	heavy metal,metal,thrash metal	heavy metal
e1ac6eba-9180-488e-be6c-f7c108adc38c	pop	pop
719c1a1a-e383-4887-8214-d492a6a854a9	jazz	jazz
c9cbeedc-93b8-49e0-a927-3a7eb857ef73	ambient,electronic	electronic
a6c9fce5-1137-4bd6-8a45-6092704288fa	neo-progressive rock,progressive rock	rock
89c90c1c-3a42-4cb9-8c18-648d3825d1d4	comedy	
92eb0e2f-e437-4528-9f73-d1129b57b1ce	acid house,electro,techno	electronic
e14bf83e-f0ea-44ae-878a-0d6a673cea0f	rock	rock
a5b38b12-80e3-4204-9557-c7309c024147	classical	classical
16ce52a0-9534-4ec4-baf0-bc6ad0c5aea9	punk	punk
8aa302b0-2137-46c2-bba2-47b351daaad9	drum and bass	
d249879f-d4ea-45fe-b491-3cd5cdfbb14b	jazz	jazz
d120a4cd-3ea5-4e83-b4de-7750b37bfe7a	classical	classical
177ca40a-794d-4dd7-9df6-7005489b199d	rock and roll	rock
e182f2fe-43f3-4176-8cc6-8a6e86b647a7	punk	punk
77f31ca5-2932-4b65-9ae8-44db9c823fbf	audio drama	
794fb577-0f47-4851-9f5e-ba6c29acb6c5	black metal	
60a9eb27-a4f1-47c0-aa26-52159178f18a	doom metal,groove metal,metal,progressive metal,sludge metal,stoner metal,thrash metal	heavy metal
451a05a4-4997-4da4-a15f-2aeaa1236ef9	j-pop	pop
0878c2ff-d422-42e7-b481-f0af957d9e77	drum and bass	
8bb96eaf-eab9-4e2d-9dd2-cd9ef4dc4fc8	nyū myūjikku,singer-songwriter	
569c3eb7-5bcc-4b5e-82c2-29bb27325770	jazz	jazz
29decd63-f574-4e00-ab74-998824b0b932	post-punk,punk	punk
5e6f1f7a-01a3-451c-9c53-f1bb954ff4bc	blues rock,classic rock,experimental rock,hard rock,latin rock,progressive rock,psychedelic rock,rock	blues,rock
6b9eaa19-e4a3-4f6a-a58a-d5d0e7d56f08	ambient	
edc7f39f-ccf2-4afa-914c-7f523cfee6e5	ambient,dark ambient,experimental,industrial,techno	
2dbec45f-28cd-49f9-9fcc-06c4a7b033f8	art rock,progressive rock,symphonic prog,symphonic rock	rock
ed695609-c0d4-40b4-b7bc-f21812e0e0c4	funk,gospel,soul	
d8d361d3-8649-40b8-a2fc-d5b032cb629f	blues,rock	blues,rock
2a933060-88a1-4519-ad5c-0938407d16c5	baroque,classical,renaissance	classical
5a151530-ec2a-4b40-9d1f-e19e55ea116d	punk	punk
4fabb4a9-18c1-45ca-98cd-e2511b0d8edd	east coast hip hop,hip hop	
adb07f0f-7bcc-4055-80b7-e949b1a4dd08	progressive rock	rock
d9f9761f-e961-415c-8b3e-bf1958877e96	jazz	jazz
642a1556-42d7-4840-9a96-2bb9007ab4a2	death metal,doom metal,gothic metal	
a7d753a0-e979-4830-a2fa-16dd75e17474	progressive rock	rock
01cc0ae7-8901-47bf-be92-b5854fc90017	jazz	jazz
df062a51-d3d4-4dd3-a9b7-dbec9c410e90	classical	classical
bae9c8d3-b982-4a54-9a29-d0a5abcf965b	jazz	jazz
3fb669c6-ab73-44f8-b2d5-52a5fde6f494	southern gospel	
fd3f23d3-58c6-48bd-aea2-b4b09e168c9d	korean ballad	
ab4a1a46-b0ee-4feb-bf13-76ecf795b10a	punk	punk
bb7f81cf-f55d-4da7-ba31-cf66006a8e94	punk	punk
0b0728dc-0ed3-4bf1-b94c-19ddb7833d69	electronic,psychedelic,trance	electronic
0326ff65-a31b-4a54-9c79-4777c2bb3a1e	gnawa	
0aa1ec83-e5bd-480a-8892-7abcd5cc1495	jazz	jazz
b39792da-913e-4599-bbd2-5356324b9854	symphonic prog	
8c6b7fe8-9be9-429c-a527-03ae8eed0c0f	garage rock	rock
a530c5fc-4856-405a-a991-55f80409e587	reggaeton	reggae
0727d7ce-fefb-4c4a-945b-b96eed5d3b63	classical	classical
57336cb8-b1e7-431a-a041-292e2d557f96	classical	classical
ccd9e73d-5cbd-49c6-b3e8-4fa3d8423934	jazz	jazz
49f12981-cdbe-490a-87a7-1bcb20fbb9fc	classical	classical
16dd19de-908d-4e9d-b66b-cc079d2146a4	pop rap	rap,pop
7e31bb02-301c-4568-80f1-e63d7a2c277a	blues,blues rock,gospel,rock,rock and roll	blues,rock
1c303e7c-8921-4753-aadb-0d1a86692611	punk	punk
aa791eca-f2a1-4f00-9f92-3e0cc707ae70	punk	punk
178a3f50-398f-4a9b-a146-7abfcc04011e	hip hop	
bff1f25f-3a3c-415f-abe3-2f5be75797f3	folk	folk
e8afe3c8-5594-4aff-a801-8d7fb7de62f0	hip hop	
4fc63652-0f29-4b90-8805-192c64b40421	jazz	jazz
dd6f4d94-772e-4589-8691-53f83ad1bdb1	jazz	jazz
3b47e605-bc10-4d7e-8f3e-2aa74f6604fe	indie rock	rock
07ed7810-ac98-4ec9-b943-3131f6ea18e1	country	country
9a28e6c2-abe3-405c-a015-b3409b36654e	rock	rock
4fc2af16-7dfe-406f-9fe0-3cbc2feeb48f	punk	punk
94d65205-afed-41c1-baf6-c7fdec313055	jazz	jazz
51d26d38-5524-423d-9d91-cb98c3fd42f1	blues rock,progressive rock,psychedelic rock	blues,rock
a26d94de-9433-4356-9776-294144154762	punk	punk
0c68fd68-610f-4f04-b68a-5213a1f3f2d5	latin,merengue	
87861f4d-7a1b-4425-922e-afbbdeecf4dc	progressive rock	rock
5a04e797-db42-427a-84fe-ef97dc2dc91d	jazz	jazz
de848787-9337-44c0-954f-28c79ee8d86b	comedy	
0197bce1-9d46-4ad7-9dd9-dcdfaa36d481	death metal	
9b268270-6146-4ecd-a479-4c7b77a6d6bb	death metal,thrash metal	
2733636e-cddf-4798-978c-2a210e4a64e8	jazz,soul	jazz
c7e58c29-1719-4f21-ab43-d074bf51c62d	hip hop	
579928f0-7e35-40b4-a672-f91cf92b97e5	heavy metal	heavy metal
c0912f59-221b-4b2d-b1b4-985218058699	classical	classical
5db0c816-70dc-47dc-8810-7d8091549063	jazz	jazz
6acf6231-e933-4b6c-b446-bfa7fb3b926f	punk,rock	punk,rock
27803ddb-7066-42a6-9879-7019da792c2b	audio drama	
a0b77a10-ecff-4b84-b1f3-008391038d67	rock	rock
a1456ba4-2793-4c39-b31e-45b3b21730fa	punk	punk
abb69853-a201-4fc4-b42f-25dd5b817a4d	classical	classical
7cd0c833-6d00-43f9-b0f1-bbd14834e437	folk metal	folk
2036e101-c991-4ebc-8b89-58983559eea6	black metal	
b9d1a55d-c6fd-4a75-a088-bf29d403f23d	punk	punk
e7ea4b79-efec-4cf4-a392-649816e5e2be	latin,salsa	
4c5e4b18-733c-43bc-8855-768c5614d75d	jazz	jazz
578629bb-448a-4024-a8bb-037a6bf3faa7	alternative metal,alternative rock,emo,garage rock,indie rock,lo-fi,metal,pop punk,post-hardcore,post-punk,progressive	alternative,heavy metal,pop,punk,rock
283b5b6b-3edd-4e2b-bcdb-082443232684	hip hop,pop	pop
02a1879a-b336-4ea1-8395-1c45509d5e9e	punk rock	punk,rock
b72b9561-abe6-4fe4-8437-55e4a0aa257b	classical	classical
a03ba16b-96e3-4072-81f6-6fd5513f5729	traditional doom metal	
69b3ec5c-2ddf-49a8-98d1-2afe090e6945	avant-garde pop	pop
f8734237-2d39-48d0-b828-eec20d48ef1f	sasscore	
fab46bd6-4bfb-4ce3-b6d4-177f9a9c03fe	punk	punk
fd1d8060-2852-47f9-b268-cc051fac40d6	funk	
d5709da9-b148-48bd-a8ea-da50f51a7c39	jazz	jazz
d17739a6-fa2d-43eb-83b4-7b4003f3f242	doo-wop	
7f249eeb-11ba-4a0b-b1f8-6e72eefed5d0	electronic,pop	electronic,pop
cec7d32c-4c79-4fb7-9769-88a390c55a68	black metal	
f075f797-6b20-421c-b6da-e9de1bcdfb68	crust punk,grindcore,punk	punk
27cd4505-7224-4825-b4b0-7f35a321d184	soul	
f4fab4c2-65d8-4963-acea-3e36bc539c4e	kayōkyoku	
e351a6f8-cb0a-49a1-a4dd-a682f938b91b	visual kei	
4c9f55a6-5f65-4001-b7a2-1769d387ffdc	punk	punk
8fa9ed46-cc49-429c-99e2-425d0b0754f0	jazz	jazz
0f7d2cdf-b89e-4e6e-a290-af6ece9af4af	punk	punk
37a548fe-961c-49a1-b683-1ae0553fde50	hip hop	
510c9e51-57d7-4964-9ed8-503c23835db3	hip hop	
ad0a1e65-a1ec-4b25-9e1c-4bfd0cfbc45e	classical	classical
dfaa611b-a7cc-415d-9aef-4ed014468632	dance-pop,freestyle	pop
a6392fdc-cc4c-4eb9-be4c-def35fd6f216	contemporary classical	classical
e395871b-0bd8-48a9-89b1-992ec31d93ed	grime	
5e06215a-c118-41f5-a15e-5d0fe5e07f7d	hip hop	
acc44594-0442-4cdc-bf1d-5ed5a8194f62	jazz	jazz
4daaf837-4c12-4728-8c2d-a70bb0405c97	jazz	jazz
61edec80-e7ad-431c-aec6-33313ad0dc07	bluegrass	
042f3068-2ce9-4038-a061-0b5190847ed2	punk	punk
0f36143e-1c51-44fe-be63-03446ab5108e	thrash metal	
e013efb5-6806-4f81-82a2-3d4c85ec4842	jazz	jazz
74e30478-4b47-4277-a214-f303655b3306	grindcore	
9a06d9d3-db7d-4eef-9093-859d09a870aa	experimental rock	rock
8249d320-77bd-4c6b-b09e-0f3e9795fc4d	gothic rock	rock
68ebb673-5333-42c1-a956-8e8ede31f681	barbershop	
2561e575-1827-4022-8182-a601280de5db	indie rock,slowcore	rock
4b50ed0c-ede0-4695-bd5b-c1d997e89d2a	ambient,drone,electronic,experimental,glitch,jazz,noise	jazz,electronic
74f5cf52-5345-4cb0-a5b1-54d5f7539142	jazz	jazz
dfbe1dfb-5d43-4ca0-b412-2db63c0c0093	jazz	jazz
